"class","gene_id","logFC","adj.P.Val","direction"
4,"DPT",-1.96102688287425,0.0399692522685259,"Down"
4,"CHI3L2",-1.51880882473295,0.0399692522685259,"Down"
4,"MKI67",1.11072283692167,0.0399692522685259,"Up"
4,"BSG",1.26047769469881,0.0407280019775431,"Up"
4,"CREB5",1.90926777387323,0.0410144030442966,"Up"
4,"EEPD1",1.65238906710576,0.0421495081229004,"Up"
4,"IMPA2",1.50297391023962,0.0445352951769976,"Up"
4,"GFOD2",1.18465347075029,0.0455829121891315,"Up"
4,"MICAL2",1.09856301181748,0.046618358533671,"Up"
4,"ZNF516",1.1028531181788,0.0470175182229964,"Up"
4,"GZMA",-1.80865408222433,0.0470363696207174,"Down"
4,"CPNE2",1.51701595931979,0.0479393403974023,"Up"
4,"FGD4",1.22389192858658,0.048364928855824,"Up"
4,"AURKA",1.29136478454343,0.0487161274985034,"Up"
4,"TRPM6",1.9549198734551,0.0492145269636651,"Up"
4,"SMN1",-1.13814929084308,0.0498886718163585,"Down"
5,"TMEM179B",-3.87520811004662,8.78348260091493e-06,"Down"
5,"NAF1",-2.57870510078265,8.81039300469376e-06,"Down"
5,"EFCAB2",-3.51932156182739,0.000203751844583694,"Down"
5,"GPR137B",-2.72924904975178,0.000203751844583694,"Down"
5,"NUBPL",-2.67507122785474,0.000234569592209364,"Down"
5,"ZNF582",-3.59012524344151,0.000428334345949432,"Down"
5,"WDR82",-1.46758165628632,0.000428334345949432,"Down"
5,"DYNC1LI1",-1.29987073208396,0.000428334345949432,"Down"
5,"FAM118B",-3.09023733086743,0.00049463153268463,"Down"
5,"CMTM6",-2.35869809129376,0.000535225000005368,"Down"
5,"STAB2",-6.39142286593167,0.000989441457077884,"Down"
5,"SUPT4H1",-3.1682500262263,0.000989441457077884,"Down"
5,"BMI1",-2.73283566489559,0.000989441457077884,"Down"
5,"DPY19L1",-2.47631172195666,0.00133105712036618,"Down"
5,"ZNF682",-3.49609476695617,0.00135260445377453,"Down"
5,"NAPB",-2.50832927659071,0.00135260445377453,"Down"
5,"TAF11",-1.78794003370062,0.00135260445377453,"Down"
5,"SLC25A1",-3.00903077315514,0.0014614502889809,"Down"
5,"BPNT1",-2.81415452049787,0.00156920078834607,"Down"
5,"ZNF442",-4.20517996545579,0.00176513645137021,"Down"
5,"TXNDC17",-2.8634535239562,0.00192765860871641,"Down"
5,"CREM",-2.31912128735794,0.00192765860871641,"Down"
5,"C16orf87",-2.02774643115155,0.00192765860871641,"Down"
5,"ZNF670",-2.89601208844956,0.00230753918756767,"Down"
5,"TFE3",-2.28048776180726,0.00282612056437448,"Down"
5,"METTL2B",-2.77240036932207,0.0034325396219095,"Down"
5,"TRPT1",-3.27847716408928,0.00550639176850067,"Down"
5,"POLR3F",-2.62107344277442,0.00550639176850067,"Down"
5,"KLHL18",-2.14483615962735,0.00550639176850067,"Down"
5,"C16orf54",-3.54490726661492,0.0059804333030527,"Down"
5,"LAMA2",3.62276842036126,0.00796705277915309,"Up"
5,"DHX32",-2.78922727684736,0.0089067765152036,"Down"
5,"TRIM13",-2.36705108238935,0.00927017142757637,"Down"
5,"ZNF410",-1.11176580143905,0.00927017142757637,"Down"
5,"COPG2",-2.5497758776573,0.00955964878497747,"Down"
5,"PSEN1",-1.0719933261367,0.00955964878497747,"Down"
5,"KIAA1143",-1.94507437710225,0.00976752694837814,"Down"
5,"SIT1",-2.65696549127803,0.0112068983980014,"Down"
5,"BAX",-2.03884464060586,0.0112068983980014,"Down"
5,"PAFAH2",-2.21419171528145,0.011274761114566,"Down"
5,"MOAP1",-1.55654739451593,0.0119723534690425,"Down"
5,"FTSJ3",-1.26635684318731,0.0119723534690425,"Down"
5,"MYH11",3.40854779943603,0.0129914434763068,"Up"
5,"OSGEP",-1.14499945970596,0.0129914434763068,"Down"
5,"THNSL1",-4.56348485860025,0.0155316546905186,"Down"
5,"ITIH3",-4.65654963691266,0.0183481424627744,"Down"
5,"U2AF1",-1.52841975722452,0.0183481424627744,"Down"
5,"TRAPPC4",-2.24350640213529,0.0196726902453913,"Down"
5,"SNTB2",-1.95615021325979,0.0196726902453913,"Down"
5,"WDR77",-2.22825009861963,0.0209670690181574,"Down"
5,"COQ10B",-2.26150107483684,0.0216823223400211,"Down"
5,"ERI2",-2.65554464612939,0.0221429157036354,"Down"
5,"SPHK1",3.72370800898361,0.0232183296467704,"Up"
5,"PRDM8",-3.6431802023522,0.0232183296467704,"Down"
5,"SH3D19",2.77406553616443,0.0232183296467704,"Up"
5,"ATG7",-1.20766589511963,0.024611610417904,"Down"
5,"UBE2D1",-2.88215142637278,0.0265835681090741,"Down"
5,"HCST",-3.36540158485193,0.0269955358112869,"Down"
5,"ZNF462",2.13925161982862,0.0283522552637831,"Up"
5,"DTNB",1.31463752423313,0.0283522552637831,"Up"
5,"NOP16",-3.02147285831789,0.0289237970770056,"Down"
5,"RNF113A",-2.33372137584965,0.0289237970770056,"Down"
5,"SCLY",-1.76725425932555,0.0289237970770056,"Down"
5,"MUTYH",-1.45047305029129,0.0291832472393334,"Down"
5,"KYNU",-1.51629135008022,0.0296357275997959,"Down"
5,"CD27",-2.2365900783093,0.0303386804355403,"Down"
5,"FAM149B1",-1.2719712418333,0.0307115675280234,"Down"
5,"KBTBD7",-1.84759174523871,0.0313025054082611,"Down"
5,"GNAI1",3.84008253619234,0.0326045379746484,"Up"
5,"FAM171B",3.43077523868988,0.0326045379746484,"Up"
5,"LIMCH1",3.01079835519431,0.0326391352079407,"Up"
5,"TRAT1",-3.98092036405564,0.0332829161156566,"Down"
5,"BACE1",3.16532617842748,0.0332829161156566,"Up"
5,"LTBP2",2.16210333725339,0.0332829161156566,"Up"
5,"GLCE",1.86251462027475,0.0332829161156566,"Up"
5,"SLC16A9",-3.49554465060158,0.03650371373161,"Down"
5,"PPP2R3A",2.66594088673072,0.03650371373161,"Up"
5,"CIB1",-1.46101711838344,0.03650371373161,"Down"
5,"PMM1",-2.78924843379361,0.0366035631419757,"Down"
5,"TP53RK",-3.12624134518657,0.0369949034449417,"Down"
5,"TRAPPC1",-1.47506961266795,0.0389587777970729,"Down"
5,"ZNF844",-1.59954521334331,0.0401888264099001,"Down"
5,"ZNF490",-1.19635109858197,0.0402723559962606,"Down"
5,"EXOSC6",-2.06277802446345,0.0404268246274438,"Down"
5,"CACNA2D3",-3.30326774017886,0.0412003924077882,"Down"
5,"DOLPP1",-3.4895962350326,0.0415007112985884,"Down"
5,"THBS1",2.85008189433818,0.0415007112985884,"Up"
5,"TMEM14B",-3.06139518474143,0.0416765269463946,"Down"
5,"CDC42SE2",-1.70537537223384,0.0428301882953204,"Down"
5,"SFXN5",-2.81249892128401,0.0452733400180236,"Down"
5,"ZNF574",-2.18557304622088,0.0452733400180236,"Down"
5,"ARHGEF18",-2.06623224156206,0.0452733400180236,"Down"
5,"FCHSD1",-1.30524140795411,0.0452733400180236,"Down"
5,"OLFML3",3.99050289701368,0.0456083740546031,"Up"
5,"UBD",-3.18467732574356,0.0456083740546031,"Down"
5,"SLC22A18",-2.7740550060714,0.0456083740546031,"Down"
5,"CASP6",-2.44521809864626,0.0456083740546031,"Down"
5,"ZNF610",-2.39977370038727,0.0456083740546031,"Down"
5,"HSD17B11",-1.65845148448579,0.0474599659125374,"Down"
5,"CLNK",-4.1018349301896,0.048353272004523,"Down"
